image_path,sharpness,sobel,brightness,noise,snr,contrast,entropy,saturation,ratiozoom,densite,pourcentage_vert
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/59d0b355-5722-4c98-9498-83264f1e9a84___RS_NLB 4020 copy 2.jpg,778.7260075174272,48.30642000327453,127.91690063476562,123.2198280583718,1.0381194540716996,29.18442101019953,12.633101332046706,64.14683532714844,0.01214599609375,28,35.90169116452153
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/1b48b86b-f9ed-4df8-9a3d-213e188d3ff9___RS_NLB 3806 copy.jpg,1361.6158282523975,52.002289879770125,125.88348388671875,122.89384318402718,1.0243270177352557,26.427536343162483,12.075408401197473,57.52410888671875,0.0201873779296875,49,33.88147002415211
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/033219ed-54a8-4f95-ab72-c87b90189006___RS_NLB 3818 copy 2.jpg,1435.1726372388657,52.51900856218467,125.68508911132812,122.34739936076299,1.0272804307079986,24.65826086598425,12.529614237157084,56.55778503417969,0.01447296142578125,57,35.09832516567792
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/42a931c8-e325-4d2b-9cc8-14babf382689___RS_NLB 4023 copy 2.jpg,717.7450731748249,41.8334149089448,119.29533386230469,122.68706951943963,0.9723545792525632,33.38941417149214,12.17678807849169,53.79273986816406,0.00292205810546875,11,35.005770402951626
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d3e6dd24-b056-4371-90c9-ee41bdbfbe71___RS_NLB 3788 copy 2.jpg,2130.1881327775773,57.875883933107595,122.24644470214844,121.57134853460758,1.0055530861150945,38.320317412002666,11.92387477654641,48.0909423828125,0.01078033447265625,47,33.03353737779931
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4af2c376-1e04-4649-85f2-a2c69463388e___RS_NLB 0759 copy 2.jpg,542.5449576822575,45.1262017580871,124.59945678710938,121.2986680826044,1.0272120770712596,34.82208366383677,12.44083620933946,67.40472412109375,0.00591278076171875,35,36.46609111878253
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/005318c8-a5fa-4420-843b-23bdda7322c2___RS_NLB 3853 copy.jpg,2023.216162099503,55.45350149653189,108.18594360351562,122.06404813272725,0.8863047331174765,24.356735222700383,13.66515510940567,77.86505126953125,0.01068115234375,37,34.44756763195291
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/267d9755-8549-46d6-b6f2-270b70ebe5f9___RS_NLB 4059 copy 2.jpg,1515.0046124493238,55.164246898274556,116.30766296386719,122.23660507658391,0.9514961814507028,24.121717031313306,13.075093121938679,73.47746276855469,0.0125885009765625,34,37.89322928100291
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f0b49686-1a0f-4c01-9b60-e816c513215f___RS_NLB  4506 copy.jpg,658.0639467162546,48.16970348492637,111.11532592773438,122.86055097001389,0.9044019829835687,30.48970492517979,12.396626912984782,51.182342529296875,0.00768280029296875,33,34.634062161209236
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/758e48c7-b766-4cca-bad2-41aa729a1d86___RS_NLB 4094 copy.jpg,1007.774374117842,32.27102029336558,111.35173034667969,118.80072407982364,0.9372984147121959,21.18856413248956,10.420022485324987,49.701202392578125,0.00769805908203125,27,31.864511785899165
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/2646db6b-dba9-4de7-b569-adbc96d3f127___RS_NLB 4269 copy.jpg,3578.925004657358,68.89322158418821,107.23460388183594,119.98346391552882,0.8937448576858193,31.8518159130843,13.808487923172159,94.48745727539062,0.01621246337890625,39,39.70058097335974
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4832c7a2-532b-4d5e-9949-fd295d171cfa___RS_NLB 3660 copy.jpg,1693.4431958710775,70.308385189194,122.00018310546875,121.88305095370518,1.000961020837984,35.03814536795359,14.423116980754928,87.05986022949219,0.014404296875,61,38.37037490817137
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/96e81d2a-1f67-423a-905e-6b0b3543f120___RS_NLB 3576 copy 2.jpg,1968.6274045249447,68.1011399033173,118.04443359375,121.70584303506905,0.9699159107729608,26.945218102391266,14.29378102366779,75.59181213378906,0.01488494873046875,62,38.19434014055238
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3513a96e-7db5-4a2b-9dd8-79847c92e75b___RS_NLB 4045 copy 2.jpg,1303.169763479149,47.97890726641862,119.75984191894531,122.85364047132205,0.9748172008537351,25.964802657640316,12.376155339896522,67.77108764648438,0.02915191650390625,27,36.57859877166209
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9c75d1f3-9a11-4b76-90cc-ade68ea91ce9___RS_NLB 0824 copy 2.jpg,366.33979868050665,45.598581716733484,125.8072509765625,123.01185699746935,1.022724589704801,32.76171134324614,12.640954543235269,58.066375732421875,0.00074005126953125,6,37.207492123294436
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/0e9f32b5-3423-4412-a9b6-69ba653db207___RS_NLB 3565 copy 2.jpg,1275.7658354900777,63.21961362503221,116.38825988769531,122.22086955711691,0.9522781200088265,26.807550638344047,14.209056474157663,52.11204528808594,0.01605987548828125,80,36.09672988757481
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/520410b0-012a-4c6e-af78-a6971ddfb612___RS_NLB 3835 copy 2.jpg,3362.003651669016,60.35832881174504,115.92755126953125,121.15838172042656,0.9568265077775182,25.92884421572034,12.267387949396566,43.50743103027344,0.01570892333984375,43,34.619904511138586
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/653a38de-840f-4905-83f2-34a96410bb99___RS_NLB 3853 copy 2.jpg,2359.88862298429,51.563546347723076,123.98222351074219,121.85689205506887,1.0174412084522297,22.487732078415764,11.120862845513185,50.97459411621094,0.01043701171875,29,33.86562835523278
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/c8b11ed7-bf90-4eec-aa68-45c577c30896___RS_NLB 4046 copy 2.jpg,1485.6998116390314,60.284393530192645,119.57948303222656,121.94660273479863,0.9805888835811202,25.76687098215963,13.985571552691587,80.4212646484375,0.00850677490234375,39,38.43736438593953
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2.jpg,2169.32214321848,67.71227450742794,120.83708190917969,121.07337185982924,0.9980483739155864,36.83289802286899,13.840146772722512,68.45048522949219,0.00586700439453125,54,36.47122392434731
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/0654aea3-e038-4876-8088-30a1b693fe6c___RS_NLB 3574 copy.jpg,4345.636382787488,79.61946443946562,119.592041015625,119.74212007488563,0.9987466477195596,30.712757118796116,14.34504257328576,53.12324523925781,0.030303955078125,111,35.564932551210305
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d0aa3b59-046b-490d-a333-8049b87d5db9___RS_NLB 4147 copy.jpg,2123.2007123893127,63.12096169783362,126.2435302734375,121.46423090007022,1.0393473810186906,25.856227166567102,13.078640443957559,68.23963928222656,0.0065460205078125,44,35.89890331238652
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5df7a420-aeab-4eb0-959a-290e4bb2a944___RS_NLB 3514 copy 2.jpg,3143.955391438445,94.02932074030781,132.66355895996094,119.91322918460371,1.1063296340366948,45.9774620258204,14.809582001030577,73.19755554199219,0.027587890625,111,36.50761416727371
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d6fa356e-05e8-45fb-9084-54f7cc7db81e___RS_NLB 0822 copy 2.jpg,868.2655513004865,49.65681633498026,113.0443115234375,122.58136372602749,0.9221981881038169,30.716398738770224,14.317234405608803,98.15811157226562,0.004180908203125,19,38.68938327806524
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f3a574c8-043a-4804-bdba-addb50450720___RS_NLB 3553 copy.jpg,998.881042486988,66.28259133866459,128.24249267578125,122.58964678730162,1.0461119355232955,25.18299732527116,13.600848797493347,55.29936218261719,0.02648162841796875,63,37.062725432045994
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/2a877980-8d25-4dbf-8b84-458094529054___RS_NLB 3970 copy 2.jpg,550.9484362294897,42.3131257349402,107.79341125488281,121.29489307854085,0.8886887858096749,34.32060371023107,12.831796881450813,61.48927307128906,0.01023101806640625,43,36.03517306682893
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/db19f539-05e8-4cd8-a9bc-57fb97ce0f41___RS_NLB  4443 copy.jpg,2308.3135787451174,67.68674273526108,109.88346862792969,121.027420583057,0.9079220898748347,31.542270708682835,13.582045601740935,74.66456604003906,0.00844573974609375,51,35.69161111340904
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a0d31f49-895a-4921-afb7-a546f6589433___RS_NLB  4670 copy 2.jpg,478.85551284602843,47.649831542685504,107.48405456542969,122.96184941493962,0.874125227270456,24.492908724248462,13.01864751436465,74.79747009277344,0.00148773193359375,21,37.632927042733066
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d2dc8342-2ba5-4bad-b579-0360316fabe0___RS_NLB 3805 copy.jpg,1341.708889901638,40.63316323721374,119.69450378417969,121.30244206141971,0.9867443865934219,20.421502401120133,11.663510146011467,66.96774291992188,0.01850128173828125,45,34.54561390903636
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ff1721eb-609e-4476-983d-a372b7469ab0___RS_NLB 4039 copy 2.jpg,2273.2211425506976,55.691129788143016,116.03645324707031,121.45680605933711,0.9553721772527205,31.18113161266168,12.54722798169079,64.49974060058594,0.00943756103515625,27,36.11657741883451
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b16c0215-4f50-400f-9251-ae74284a41dc___RS_NLB 4057 copy.jpg,1973.8370335064828,48.09174344466096,136.19334411621094,122.54367531580893,1.1113861548972255,28.323778111418594,11.542110801339245,56.6712646484375,0.01514434814453125,28,35.2430192659732
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/823df39c-56d2-4a28-b757-61d19db5152c___RS_NLB 4235 copy 2.jpg,1168.9713041633368,43.35689550004075,128.02003479003906,122.79453797435843,1.0425547984615717,32.50571302098596,11.982575600753508,57.25117492675781,0.00719451904296875,16,35.627720224402154
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f69b1b10-dd7f-44c0-b084-1959316e4f2a___RS_NLB 3955 copy 2.jpg,3182.424041724764,65.85930230131963,140.86923217773438,120.44160915773332,1.1696060287043204,38.66367757968251,13.1764000582142,63.46891784667969,0.0222930908203125,52,33.97683272004699
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy.jpg,1516.3120815192815,46.99747168229023,107.6614990234375,122.90532407637104,0.8759709950118897,35.75865286180689,10.96922260906372,62.02801513671875,0.01166534423828125,27,33.37810324693129
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fae01c0a-db82-4189-9193-bdad09ede531___RS_NLB 4165 copy.jpg,1607.2125852918252,57.39889964105096,118.583251953125,122.48753423748343,0.9681250642470387,31.85724406297698,13.820549047157245,78.11813354492188,0.01506805419921875,46,36.627419876913834
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB 4165 copy 2.jpg,1685.3594126345124,59.133233064088316,109.94064331054688,122.39545840520779,0.8982411990040721,24.97953114153657,14.260353685635032,87.87179565429688,0.015594482421875,43,37.93338155524376
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/15803dee-8071-49f1-81b6-fd3dedbc1c58___RS_NLB 4020 copy.jpg,586.3722974543925,49.77898568259138,98.16401672363281,123.71047277962145,0.7934980322846454,31.82621304323762,13.764687109669783,95.48880004882812,0.00608062744140625,25,38.894333087098474
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy.jpg,1232.3271816556808,67.70661412627427,110.66607666015625,122.26847501479091,0.9051071966569378,35.46071512567946,14.047442177615578,104.96955871582031,0.00905609130859375,49,38.8414932244344
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f3141371-5c55-4cf4-988a-6c322de0c6ec___RS_NLB 3486 copy 2.jpg,4718.052719589323,77.5528156737095,118.54487609863281,120.06068308879173,0.9873746596207694,38.409541093009885,14.009463947548427,76.99290466308594,0.02285003662109375,62,38.90603729972761
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ddd3bb1b-ef88-4426-a7bb-2b61422df6e2___RS_NLB 4057 copy3.jpg,1505.8383192420006,49.52539608092842,131.88612365722656,122.51064212897552,1.0765278947634673,23.64384399713344,12.075250099221734,55.888671875,0.0047149658203125,13,35.66376461880035
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ca3919bb-4e04-4fb2-a2d9-22e798d6ca60___RS_NLB 3970 copy.jpg,888.5849016269203,54.7984005196828,120.62339782714844,121.530199849228,0.9925384634995701,34.952958255325406,13.090423384082811,57.764556884765625,0.00363922119140625,42,35.78563665329017
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/6b885bcd-1cf3-410a-81e7-49b2d63201e2___RS_NLB 4044 copy.jpg,1808.1239302419126,58.074030911616944,127.99261474609375,121.37639737244733,1.0545099172233985,28.762414637004895,13.092635708643435,69.35012817382812,0.00732421875,30,36.356008376502594
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/29450131-41f6-4bd4-92c7-c4973ae445da___RS_NLB 3787 copy 2.jpg,2274.390455186367,61.840541126468416,119.40440368652344,120.78056480736076,0.9886061046077054,44.799936929572546,13.051203825874868,64.00161743164062,0.0191192626953125,81,34.45113607768281
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b3e502f1-8ab4-4591-938d-35774dcd5fbc___RS_NLB 3962 copy 2.jpg,2271.9441950088367,52.04141163723137,121.78587341308594,122.2993062172914,0.9958018338771829,33.686390741174414,11.773026458806234,50.163909912109375,0.01702880859375,34,33.825686056745916
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dc5013d6-de04-4079-93f1-320d6b765cd3___RS_NLB 0822 copy.jpg,748.4703482529148,44.44948428056894,115.60899353027344,121.65071102338081,0.9503355348909865,31.09156945557975,13.705333445735628,86.63325500488281,0.0031585693359375,20,37.53100766062697
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc19258c-634e-4cc0-b6cf-0144c550ed80___RS_NLB 3834 copy.jpg,2088.5481560491025,83.42231345977191,131.2865447998047,121.2049032133326,1.0831784962422468,37.92150319930748,13.95739806178977,54.1298828125,0.0229034423828125,89,36.06017514629629
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/571927a9-3b0a-4c5e-be0b-a3c9859d66fa___RS_NLB  4443 copy 3.jpg,1855.4803640693426,52.481617986510955,112.39598083496094,121.17015180118777,0.92758801705041,28.942019913669235,12.585173226166097,59.40330505371094,0.0063629150390625,39,35.34013523713805
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/de023021-3b7a-4b88-bb83-7bcb09f80b6a___RS_NLB 4666 copy.jpg,1157.4252616129816,52.93049175247274,115.47064208984375,120.90571787194534,0.9550469913436349,28.515701925030246,12.705767857504283,56.0369873046875,0.00714111328125,23,35.522606004891855
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/27fcbe5e-c444-4516-b936-c95871a2e2c4___RS_NLB 3533 copy 2.jpg,3072.2219356892165,78.08987378092458,120.79121398925781,120.26226417894345,1.0043983024427954,36.483950533911454,14.38155114832465,62.92826843261719,0.0199432373046875,96,36.14165290185595
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9ebe7867-1d2c-4d72-8a7f-ff45ea5fa534___RS_NLB 3672 copy3.jpg,2024.4715381262358,72.54207479922927,125.19937133789062,121.0053138543969,1.0346601099563308,28.477654786069543,14.68052020790256,102.87144470214844,0.0267333984375,89,36.31194245044721
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a2dfefdf-9983-46a3-b6b2-8a0aebbf390e___RS_NLB 4147 copy 2.jpg,2281.476752051851,58.84901047458475,110.83908081054688,121.60982863774382,0.911431929903616,32.10819049723377,13.894630195276068,93.15724182128906,0.033203125,35,38.441981953505994
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f308111-9ef3-4ee0-b820-0af9743f8040___RS_NLB 3547 copy.jpg,1397.0278422122356,60.94010792124133,110.99542236328125,122.09371336056684,0.909100225623328,33.54902469376217,13.638371865210344,77.11593627929688,0.008026123046875,30,38.07696959588304
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/c9c8abd4-f8e9-45b7-9660-afeccb515539___RS_NLB 4235 copy.jpg,1066.3228751933202,47.07670217576376,114.80746459960938,122.71616735714466,0.9355528865685779,36.651188381921486,12.72400815060633,67.17832946777344,0.00470733642578125,15,37.02576207902013
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/48d6bed0-2514-4d2a-b207-ebff452a62a8___RS_NLB 4269 copy 2.jpg,3073.9718013852835,62.11328719985513,117.76899719238281,120.5499482671608,0.9769311300854738,28.632603024178184,13.313717388573874,79.7567138671875,0.01493072509765625,36,38.02995629736282
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d95f6c9c-1c62-47d6-a643-093cd3402162___RS_NLB 3942 copy 2.jpg,1252.2611969672143,56.03022448712052,117.37162780761719,122.25449539140122,0.9600598115582466,19.383199029402395,12.964473818480766,80.33767700195312,0.005584716796875,31,36.79826279059944
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/59bc212e-6b39-4712-b9c9-6edc3fa3e05f___RS_NLB 3604 copy 2.jpg,1175.3625398909207,58.932686067487616,128.9437255859375,123.10002110241486,1.047471189941234,41.928019369962826,13.931474496064013,90.17561340332031,0.01261138916015625,62,38.43493683039228
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7b45e9ce-9199-4f4f-9831-ef52e7c61816___RS_NLB 3547 copy 2.jpg,1309.5133593222126,56.346099020345775,112.44764709472656,122.2647347617103,0.9197063021801266,34.04900382561962,13.783099621221103,66.982666015625,0.007476806640625,32,36.84084642610373
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/2e1013a9-88bb-494f-9ed5-7e8e79f9a7ca___RS_NLB 3606 copy.jpg,1904.1185682823416,76.73651133309592,117.18856811523438,121.62570023278349,0.9635181371284463,35.872060340354174,14.23961817678173,117.28652954101562,0.01915740966796875,96,40.65526907002926
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3be7c5c-5a5c-4b66-87f9-d74a9d5d409d___RS_NLB 4228 copy.jpg,1776.2954378237482,76.47803865288684,98.09600830078125,121.44244288559175,0.8077572055528836,24.643026321321994,14.146045657099911,108.26527404785156,0.01319122314453125,80,38.659019671920134
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/674c432b-e349-45e5-9261-c04478409834___RS_NLB 3963 copy 2.jpg,2145.230439901352,51.2256849525137,120.78904724121094,122.25875804489651,0.9879786869489885,31.343811480076866,10.844382620753603,42.50321960449219,0.0198516845703125,32,33.01423058516145
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/72588a71-5b19-4867-a1d4-1a3addca8ab4___RS_NLB 3553 copy 2.jpg,925.2056529484689,63.66691235941673,119.38290405273438,122.45436311097367,0.9749175204524497,25.49320486619289,13.365010082227759,54.44169616699219,0.03353118896484375,52,37.11479803035704
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/bd30a64c-92a4-422c-9bc1-7752f09e2809___RS_NLB  4507 copy.jpg,740.6819721830543,42.747190141310824,109.36422729492188,122.3727081510241,0.8936978591660484,30.24750953560541,12.105947234943953,44.442596435546875,0.00623321533203125,24,33.91996058998849
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3fdd99f1-a3df-4498-8b6a-b844621a72ca___RS_NLB  4670 copy.jpg,310.08048466197215,38.1097357621312,126.39021301269531,120.13057236350453,1.0521069743199896,23.956898477457706,12.136095852474906,62.29435729980469,0.00485992431640625,15,36.97587403663453
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/0118e276-ee7b-4fed-961d-057590ae9f7f___RS_NLB 4666 copy 2.jpg,1495.9278480699286,47.91656322864933,120.70130920410156,120.83580462368869,0.9988869572226049,25.7908215328005,12.308188754428906,48.742523193359375,0.015045166015625,27,35.350469098866455
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e09f88c6-ca04-4f63-bc86-e18a6cbad85d___RS_NLB 3574 copy 2.jpg,4053.099472831702,83.0675291549395,114.20381164550781,119.35103302923173,0.956873256535088,26.773835499078388,13.917805468220891,54.34832763671875,0.021942138671875,103,35.76004502978915
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ef51615e-208a-4af4-a392-29abe4c5d008___RS_NLB 4062 copy 2.jpg,1397.4726228378713,60.035357567313795,100.54318237304688,121.8183321577784,0.8253534635724935,28.046334701088313,13.16461193794563,88.52894592285156,0.00799560546875,40,39.781445967562995
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ef5c7a36-4a79-419f-94e9-ad1120a68dad___RS_NLB 3932 copy.jpg,1576.5630929386243,57.179540706689565,100.85710144042969,122.2640869273579,0.8249119097446254,30.35571499581168,13.245161905295054,78.32559204101562,0.007476806640625,41,36.019425015320245
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/2a4b3fe0-6858-459b-b620-cd01d0cd6333___RS_NLB 4273 copy 2.jpg,1473.0227001821622,54.93987328328781,121.06791687011719,121.34686843269951,0.9977012050975421,28.562416848363025,12.972583694699656,68.45301818847656,0.00568389892578125,22,36.65137947389727
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d7fdbb58-9e9b-4d2e-8b50-9da0e6a8a8cf___RS_NLB 0807 copy 2.jpg,414.48495471454225,34.555691770878376,110.6280517578125,119.33167360956094,0.9270636069328445,40.21286465914829,12.175863999589223,57.863006591796875,0.00408172607421875,19,35.89363900795898
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc84ca09-d6c7-493e-957b-c46b2055b702___RS_NLB 3836 copy 2.jpg,1982.3438706954475,79.09981448327353,119.55145263671875,121.45575472899453,0.9843210221160382,28.899901779089465,13.71922986280299,55.580718994140625,0.019927978515625,78,36.2523970259057
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c84fa5e-9ec4-4bdc-a6da-5f817d0461c8___RS_NLB 3931 copy 2.jpg,2002.532750254264,61.31223837100737,118.05793762207031,121.36102151259901,0.972782992023631,31.03002435810462,12.756377007472954,64.75697326660156,0.00820159912109375,26,34.62534547439067
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/02504be2-4192-42f3-957d-df2841103562___RS_NLB 3955 copy.jpg,1656.4289248136338,59.80633610048848,90.22845458984375,122.31956582417638,0.737645314401616,37.25045214444011,14.170840208357706,129.81182861328125,0.01288604736328125,43,38.30723128889453
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4376c828-f03e-4953-a2db-bd6405eadc68___RS_NLB 4061 copy 2.jpg,526.3309869447257,53.108644022951,101.27790832519531,123.71128064344431,0.8186634864535469,27.67487991863088,13.735522233975148,86.14671325683594,0.00801849365234375,24,38.73677157611365
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ca030ee1-dbaa-496d-a111-98927d15de23___RS_NLB 3819 copy.jpg,3013.988400714239,61.793318390113186,108.29937744140625,120.66081351686445,0.8975521901836798,30.32875948594289,11.526694348351874,49.551666259765625,0.00861358642578125,20,32.90892398243661
../../data/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/cfa52648-e9ac-45da-8046-e96046ff948a___RS_NLB 0804 copy.jpg,705.5106684879865,50.673377228003645,111.94129943847656,122.44662578396287,0.914204852291959,24.300025914477377,13.506119411700706,70.72895812988281,0.01085662841796875,42,36.70267889156771
../../data/plantvillage dataset/color/Squash___Powdery_mildew/9808d107-d9b2-4251-bf7f-359f0bcfecfa___MD_Powd.M 0146 copy.jpg,3736.750949962996,57.95270572879365,163.17129516601562,120.10708294871031,1.3585484815720248,20.988082061735945,12.881004927554747,54.6268310546875,0.00406646728515625,17,36.41910085428991
../../data/plantvillage dataset/color/Squash___Powdery_mildew/e54b457d-3f1b-4a78-bfb6-cd1a9cbac540___MD_Powd.M 0141 copy.jpg,3870.50067037344,54.21598035846635,152.94126892089844,120.23573590370401,1.2720117506777524,23.10308853708395,12.76345897119876,62.69749450683594,0.00426483154296875,10,36.15919499077737
../../data/plantvillage dataset/color/Squash___Powdery_mildew/af4dd1a1-9d13-4e59-93a5-82637330bc1d___MD_Powd.M 0149 copy.jpg,2280.3798677285668,57.24838660084638,167.94512939453125,121.80278257873657,1.378828347258545,19.484199846542708,13.424122130053624,87.26222229003906,0.003326416015625,11,38.84470131011196
../../data/plantvillage dataset/color/Squash___Powdery_mildew/7d2a3cb5-bb2f-4f0d-84d7-0b627f5453cb___UMD_Powd.M 9899 copy.jpg,1893.0119545252528,58.63845027117709,117.96438598632812,122.2090209181973,0.9652674172497431,23.924987192464876,12.931824635403343,81.71873474121094,0.01647186279296875,52,39.325257911171164
../../data/plantvillage dataset/color/Squash___Powdery_mildew/1e03653c-474c-4243-8784-ba7382d67793___MD_Powd.M 0134 copy.jpg,1958.087417602539,51.34325975350419,172.67733764648438,122.26935277085235,1.4122699902575155,17.130774191670803,12.950373084091524,71.49578857421875,0.00568389892578125,19,37.54220053991021
../../data/plantvillage dataset/color/Squash___Powdery_mildew/c9de0902-a4a9-49d1-9a40-f2d65284ccee___MD_Powd.M 0150 copy.jpg,1843.9776754041668,45.260881583879794,169.5052947998047,121.4322381089488,1.3958838068003394,22.672470676018943,11.903097041129339,71.02720642089844,0.00115966796875,4,36.951812508691354
../../data/plantvillage dataset/color/Squash___Powdery_mildew/707f3392-dd8f-4c8f-9214-a475b6736cc0___MD_Powd.M 0153 copy.jpg,3284.3144470145926,52.048067384233214,167.30014038085938,121.06615861578435,1.3818902184862678,18.21852815258959,12.10360174044033,47.225189208984375,0.00350189208984375,13,35.87008982028067
../../data/plantvillage dataset/color/Squash___Powdery_mildew/636f0770-e5f6-4e6f-a46f-5d984e4adbca___MD_Powd.M 0122 copy.jpg,6425.388212771853,86.62861889723567,160.3197479248047,118.03123104794655,1.3582824350927911,27.653728666141202,13.553016315940482,62.8984375,0.016021728515625,57,37.51790435596824
../../data/plantvillage dataset/color/Squash___Powdery_mildew/27a8a678-6a6b-4d26-9f3d-d410aa806256___UMD_Powd.M 9888 copy.jpg,2269.1442988754716,68.6549115095847,122.02706909179688,121.68886305274722,1.0027792686246322,24.44961223628104,13.663661007461137,101.4100341796875,0.01915740966796875,29,42.001307998857065
